SkillName	Property	SkillId	Attrib	SkillStyle	SkillIcon	PreCastSpr	ManCastSnd	FMCastSnd	StateSpecialId	StatePriority	IsAura	LRSkill	NeedShadow	AttackRadius	MaxShadowNum	MslsGenerate	MslsGenerateData	CharClass	MisslesForm	ChildSkillId	ChildSkillLevel	ChildSkillNum	BaseSkill	CharAnimId	EventSkillLevel	IsMelee	WaitTime	IsSaveCd	ClientSend	SkillCostType	CostValue	TimePerCast	TimePerCastOnHorse	IsPhysical	TargetOnly	TargetEnemy	TargetAlly	TargetSelf	TargetOther	TargetObj	TargetNoNpc	ByMissle	IsUseAR	StartEvent	StartSkillId	FlyEvent	FlySkillId	FlyEventTime	CollideEvent	CollidSkillId	VanishedEvent	VanishedSkillId	ReqLevel	MaxLevel	EqtLimit	HorseLimit	DoHurt	WeaponSkill	Param1	Param1Memo	Param2	Param2Memo	StopWhenMove	HeelAtParent	RelativePosType	PeaceCanUse	ShowEvent	IsExpSkill	Series	ShowAddition	LvlSetScript	LvlSetting1	LvlData1	LvlSetting2	LvlData2	LvlSetting3	LvlData3	LvlSetting4	LvlData4	LvlSetting5	LvlData5	LvlSetting6	LvlData6	LvlSetting7	LvlData7	LvlSetting8	LvlData8	LvlSetting9	LvlData9	LvlSetting10	LvlData10	LvlSetting11	LvlData11	LvlSetting12	LvlData12	LvlSetting13	LvlData13	LvlSetting14	LvlData14	LvlSetting15	LvlData15	LvlSetting16	LvlData16	LvlSetting17	LvlData17	LvlSetting18	LvlData18	LvlSetting19	LvlData19	LvlSetting20	LvlData20	LevelUpScript	SkillDesc
安抚之语	主动辅助	604	1009	0	\spr\Ui\技能图标\companion\anfuzhiyu.spr	\spr\skill\峨嵋\mag_em_13_施魔法.spr			79	3	0	0	0	400	0	0	0	0	7	236	-1	1	1	11	0	0	2		0	0	0	5	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\partner\expansion\安抚之语.lua	lifereplenish_v	anfuzhiyu																																								同伴武功，在一定时间恢复生命
扭转乾坤(取消)	被动辅助	605	1008	3	\spr\Ui\技能图标\companion\niuzhuanqiankun.spr				0	0	0	3	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\partner\expansion\扭转乾坤(取消).lua	steallife_p	niuzhuanqiankun																																								同伴武功，使攻击命中时能偷取其生命
三生有幸	被动辅助	606	1008	3	\spr\Ui\技能图标\companion\sanshengyouxing.spr				0	0	0	3	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\partner\expansion\三生有幸.lua	lucky_v_partner	sanshengyouxing																																								同伴武功，提高同伴自身的运气
鬼迷魅惑	诅咒	607	1010	0	\spr\Ui\技能图标\icon_tr_254_zhiyan.spr				26	2	0	0	0	400	0	0	0	0	6	242	-1	1	1	11	0	0	2		0	0	0	5	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\partner\expansion\鬼迷魅惑.lua	attackratingenhance_p	guimimeihuo																																								同伴武功，干扰敌人的攻击命中
夺命缠绕	诅咒	608	1010	0	\spr\Ui\skill\达摩渡江.spr				27	2	0	0	0	400	0	0	0	0	6	242	-1	1	1	11	0	0	2		0	0	0	5	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\partner\expansion\夺命缠绕.lua	adddefense_v	duomingchanrao																																								同伴武功，阻止敌人的闪避
妖狐倩影	诅咒	609	1010	0	\spr\Ui\技能图标\icon_sk_bm_04.spr				59	2	0	0	0	400	0	0	0	0	6	233	-1	1	1	11	0	0	2		0	0	0	5	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\partner\expansion\妖狐倩影.lua	deadlystrikeenhance_p	yaohuqianying																																								同伴武功，降低敌人的会心一击概率
惑神乱心	诅咒	610	1010	0	\spr\Ui\技能图标\icon_sk_bm_02.spr				11	2	0	0	0	400	0	0	0	0	6	233	-1	1	1	11	0	0	2		0	0	0	5	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\partner\expansion\惑神乱心.lua	poisonres_p	huoshenluanxin																																								同伴武功，能削弱敌人的毒防
孤身碎影	诅咒	611	1010	0	\spr\Ui\技能图标\icon_sk_bm_03.spr				54	2	0	0	0	400	0	0	0	0	6	234	-1	1	1	11	0	0	2		0	0	0	5	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\partner\expansion\孤身碎影.lua	physicsres_p	gushensuiying																																								同伴武功，能削弱敌人的普防
死亡羁绊	诅咒	612	1010	0	\spr\Ui\技能图标\icon_sk_bm_06.spr				24	2	0	0	0	400	0	0	0	0	6	242	-1	1	1	11	0	0	2		0	0	0	5	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\partner\expansion\死亡羁绊.lua	fastwalkrun_p	siwangjiban																																								同伴武功，降低敌人的移动速度
深魂念唱	诅咒	613	1010	0	\spr\Ui\技能图标\icon_sk_wd_02.spr				29	2	0	0	0	400	0	0	0	0	6	243	-1	1	1	11	0	0	2		0	0	0	5	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\partner\expansion\深魂念唱.lua	attackspeed_v	shenhunnianchang																																								同伴武功，使敌人的外功系武功出招速度减缓
及魄之咒	诅咒	614	1010	0	\spr\Ui\技能图标\icon_sk_wd_13.spr				36	2	0	0	0	400	0	0	0	0	6	233	-1	1	1	11	0	0	2		0	0	0	5	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\partner\expansion\及魄之咒.lua	castspeed_v	jipozhizhou																																								同伴武功，使敌人的内功系武功出速度减缓
化髓无意	诅咒	615	1010	0	\spr\Ui\skill\金龙探爪.spr				14	2	0	0	0	400	0	0	0	0	6	234	-1	1	1	11	0	0	2		0	0	0	5	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\partner\expansion\化髓无意.lua	meleedamagereturn_p	huasuiwuyi																																								同伴武功，降低敌人的近身伤害反弹
融骨无踪	诅咒	616	1010	0	\spr\Ui\技能图标\icon_sk_tw_23.spr				15	2	0	0	0	400	0	0	0	0	6	235	-1	1	1	11	0	0	2		0	0	0	5	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\partner\expansion\融骨无踪.lua	rangedamagereturn_p	rongguwuzong																																								同伴武功，降低敌人的远程伤害反弹
阴潮之气(取消)	诅咒	617	1010	0	\spr\Ui\技能图标\icon_sk_wd_23.spr				7	2	0	0	0	400	0	0	0	0	6	233	-1	1	1	11	0	0	2		0	0	0	5	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\partner\expansion\阴潮之气(取消).lua	poisonenhance_p	yinchaozhiqi																																								同伴武功，使敌人毒发得更加频繁
暗毒之手	诅咒	618	1010	0	\spr\Ui\skill\阴风蚀骨.spr				35	2	0	0	0	400	0	0	0	0	6	243	-1	1	1	11	0	0	2		0	0	0	5	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\partner\expansion\暗毒之手.lua	poisontimereduce_p	anduzhishou																																								同伴武功，使敌人中毒更深
三伏之气	诅咒	619	1010	0	\spr\Ui\技能图标\icon_sk_tr_33.spr				23	2	0	0	0	400	0	0	0	0	6	235	-1	1	1	11	0	0	2		0	0	0	5	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\partner\expansion\三伏之气.lua	stuntimereduce_p	sanfuzhiqi																																								同伴武功，使敌人更长时间处于眩晕状态
斗转星移(取消)	被动辅助	620	1008	3	\spr\Ui\技能图标\icon_sk_tr_23.spr				0	0	0	0	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	2		0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\partner\expansion\斗转星移(取消).lua	stealmana_p	douzhuanxingyi																																								同伴武功，使攻击命中时能偷取其内力
南冥三段击	外功系攻击	621	1006	0	\spr\Ui\技能图标\icon_sk_bm_01.spr		\sound\skill\sound_k001.wav		0	0	0	0	0	200	0	0	0	0	1	240	-1	3	1	9	0	0	5		0	0	0	5	5	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	10	-2	0	0	0	50		0					0	0	0	-1	1	\script\skill\partner\expansion\江湖初啼.lua	physicsenhance_p	jianghuchuti	attackrating_p	jianghuchuti	skill_misslenum_v	jianghuchuti	addskilldamage1	jianghuchuti	addskilldamage2	jianghuchuti	addskilldamage3	jianghuchuti	addskilldamage4	jianghuchuti	addskilldamage5	jianghuchuti																										同伴入门武功，提高普攻伤害和命中，对同伴本系的初级武功有加成
台湾情人节加幸运		622		2					79	2	0	0	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\skillstate.lua	lucky_v
台湾情人节加经验		623		2					67	2	0	0	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\skillstate.lua	expenhance_p
npc减跑速	主动战斗辅助	624		2	\spr\Ui\技能图标\icon_sk_bm_01.spr	\spr\skill\峨嵋\mag_em_13_施魔法.spr			66	2	0	2	0	440	0	0	0	0	6	20	-1	0	0	11	0	0	5		0	0	0	2	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\npc\时间的挑战npc.lua	fastwalkrun_p	npcrun		npcrun
npc减攻速	主动战斗辅助	625		2	\spr\Ui\技能图标\icon_sk_bm_01.spr	\spr\skill\峨嵋\mag_em_13_施魔法.spr			54	2	0	2	0	440	0	0	0	0	6	20	-1	0	0	11	0	0	5		0	0	0	2	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\npc\时间的挑战npc.lua	attackspeed_v	npcattack	castspeed_v	npcattack
npc眩晕	主动战斗辅助	626		2	\spr\Ui\技能图标\icon_sk_bm_01.spr	\spr\skill\峨嵋\mag_em_13_施魔法.spr			0	0	0	0	0	440	0	0	0	0	6	22	-1	0	0	11	0	0	5		0	0	0	2	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\npc\时间的挑战npc.lua	stun_p	npcstun		npcstun
npc后仰	内功系攻击	627		0	\spr\Ui\技能图标\icon_sk_bm_01.spr	\spr\skill\峨嵋\mag_em_13_施魔法.spr	\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	64	2	0	2	0	440	0	0	0	0	1	198	-1	1	1	11	0	0	5		0	0	0	2	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20	-2	0	100	0	0		0					0	0	0	0	1	\script\skill\npc\时间的挑战npc.lua	physicsdamage_v	npcdohurt	fasthitrecover_v	npcdohurt
npc迟缓	内功系攻击	628		0	\spr\Ui\技能图标\icon_sk_bm_01.spr	\spr\skill\峨嵋\mag_em_13_施魔法.spr	\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	8	2	0	2	0	440	0	0	0	0	1	200	-1	1	1	11	0	0	5		0	0	0	2	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20	-2	0	0	0	0		0					0	0	0	2	1	\script\skill\npc\时间的挑战npc.lua	colddamage_v	npccolden	coldenhance_p	npccolden
凌波微步	被动辅助	629	1008	3	\spr\Ui\技能图标\icon_sk_wa_21.spr				0	0	0	3	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\partner\expansion\凌波微步.lua	lifemax_v	lingboweibu	fastwalkrun_p	lingboweibu																																						同伴入门武功，可略微提高移动能力和生命
玄天无极	被动辅助	630		3	\spr\Ui\技能图标\玄天无极.spr	\spr\skill\昆仑\kl_16_魔法施放.spr			0	0	0	3	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\kunlun.lua	dynamicmagicshield_v	xuantianwuji	returnres_p	xuantianwuji																																						昆仑高级独门心法，能化解一定的伤害。
信使普防		631		2					0	0	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\messenger.lua	physicsres_p	physics
信使毒防		632		2					0	0	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\messenger.lua	poisonres_p	poison
信使冰防		633		2					0	0	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\messenger.lua	coldres_p	cold
信使火防		634		2					0	0	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\messenger.lua	fireres_p	fire
信使雷防		635		2					0	0	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\messenger.lua	lightingres_p	lighting
铜牌信使普防(取消)		636		2					0	0	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\messenger.lua	physicsres_p	physics
铜牌信使毒防(取消)		637		2					0	0	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\messenger.lua	poisonres_p	poison
铜牌信使冰防(取消)		638		2					0	0	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\messenger.lua	coldres_p	cold
铜牌信使火防(取消)		639		2					0	0	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\messenger.lua	fireres_p	fire
铜牌信使雷防(取消)		640		2					0	0	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\messenger.lua	lightingres_p	lighting
银牌信使普防(取消)		641		2					0	0	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\messenger.lua	physicsres_p	physics
银牌信使毒防(取消)		642		2					0	0	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\messenger.lua	poisonres_p	poison
银牌信使冰防(取消)		643		2					0	0	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\messenger.lua	coldres_p	cold
银牌信使火防(取消)		644		2					0	0	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\messenger.lua	fireres_p	fire
银牌信使雷防(取消)		645		2					0	0	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\messenger.lua	lightingres_p	lighting
金牌信使普防(取消)		646		2					0	0	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\messenger.lua	physicsres_p	physics
金牌信使毒防(取消)		647		2					0	0	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\messenger.lua	poisonres_p	poison
金牌信使冰防(取消)		648		2					0	0	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\messenger.lua	coldres_p	cold
金牌信使火防(取消)		649		2					0	0	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\messenger.lua	fireres_p	fire
金牌信使雷防(取消)		650		2					0	0	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\messenger.lua	lightingres_p	lighting
御赐信使普防(取消)		651		2					0	0	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\messenger.lua	physicsres_p	physics
御赐信使毒防(取消)		652		2					0	0	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\messenger.lua	poisonres_p	poison
御赐信使冰防(取消)		653		2					0	0	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\messenger.lua	coldres_p	cold
御赐信使火防(取消)		654		2					0	0	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\messenger.lua	fireres_p	fire
御赐信使雷防(取消)		655		2					0	0	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\messenger.lua	lightingres_p	lighting
宋金夺旗减速	主动战斗辅助	656	1003	2	\spr\Ui\技能图标\icon_sk_kl_43.spr	\spr\skill\昆仑\kl_16_魔法施放.spr			66	2	0	2	0	440	0	0	0	0	6	20	-1	1	1	11	0	0	5		0	0	0	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\kunlun.lua	fastwalkrun_p	jiban_fu	skill_cost_v	jiban_fu		jiban_fu		jiban_fu		jiban_fu		jiban_fu		jiban_fu		jiban_fu		jiban_fu		jiban_fu		jiban_fu		jiban_fu		jiban_fu		jiban_fu		jiban_fu		jiban_fu		jiban_fu		jiban_fu		jiban_fu		jiban_fu		昆仑进阶符法，可降低敌人的移动速度。
万柳飘风子	外功系攻击	657	1006	0	\spr\Ui\技能图标\icon_sk_em_21.spr	\spr\skill\峨嵋\mag_em_13_施魔法.spr			0	0	0	0	0	280	0	0	0	0	3	238	-1	4	1	11	0	0	7		0	0	0	9	9	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	30	10	-2	0	0	0	1		90					0	0	1	2	1	\script\skill\partner\water\万柳飘风.lua	colddamage_v	wanliupiaofeng	physicsenhance_p	wanliupiaofeng	attackrating_p	wanliupiaofeng	seriesdamage_p	wanliupiaofeng	addskilldamage1	wanliupiaofeng	addskilldamage2	wanliupiaofeng	addskillexp1	wanliupiaofeng	skill_skillexp_v	wanliupiaofeng
霜野仙踪子	外功系攻击	658	1006	0	\spr\Ui\技能图标\companion\shuangyexianzong.spr	\spr\skill\翠烟\mag_cy_05_碧海潮生_a.spr			0	0	0	0	0	320	0	0	0	0	3	239	-1	4	1	11	0	0	7		0	0	0	9	9	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	80	10	-2	0	0	0	1		90					0	0	1	2	1	\script\skill\partner\water\霜野仙踪.lua	colddamage_v	shuangyexianzong	physicsenhance_p	shuangyexianzong	attackrating_p	shuangyexianzong	coldenhance_p	shuangyexianzong	seriesdamage_p	shuangyexianzong	poisondamage_v	shuangyexianzong	addskillexp1	shuangyexianzong	skill_skillexp_v	shuangyexianzong
疾风迅雷子	外功系攻击	659	1006	0	\spr\Ui\技能图标\icon_sk_kl_11.spr	\spr\skill\昆仑\kl_16_魔法施放.spr			0	0	0	0	0	260	0	0	0	0	3	241	-1	3	1	11	0	0	6		0	0	0	9	9	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	80	10	-2	0	0	0	1		90					0	0	1	4	1	\script\skill\partner\earth\疾风迅雷.lua	lightingdamage_v	jifengxunlei	physicsenhance_p	jifengxunlei	attackrating_p	jifengxunlei	seriesdamage_p	jifengxunlei	stun_p	jifengxunlei	addskillexp1	jifengxunlei	skill_skillexp_v	jifengxunlei																											\script\skill\partner\earth\疾风迅雷_升级.lua	土系同伴高级武功，疾风迅雷地席卷敌人
无人无我	诅咒	660	1010	0	\spr\Ui\技能图标\companion\wurenwuwo.spr				10	2	0	0	0	400	0	0	0	0	6	235	-1	1	1	11	0	0	2		0	0	0	5	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\partner\expansion\无人无我.lua	fireres_p	wurenwuwo																																								同伴武功，能削弱敌人的火防
宋金官衔状态		661		2					67	2	0	0	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\battles\sj_guanxian.lua	lifemax_p		allres_p
随机任务状态		662		2			\Sound\skill\sound_k046.wav	\Sound\skill\sound_k046.wav	105	2	0	0	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\cuiyan.lua
随机任务减跑速	主动战斗辅助	663		2	\spr\Ui\技能图标\icon_sk_bm_01.spr	\spr\skill\峨嵋\mag_em_13_施魔法.spr			66	2	0	2	0	440	0	0	0	0	6	20	-1	0	0	11	0	0	5		0	0	0	2	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\npc\randomtask_npc.lua	fastwalkrun_p	npcrun		npcrun
随机任务减攻速	主动战斗辅助	664		2	\spr\Ui\技能图标\icon_sk_bm_01.spr	\spr\skill\峨嵋\mag_em_13_施魔法.spr			54	2	0	2	0	440	0	0	0	0	6	20	-1	0	0	11	0	0	5		0	0	0	2	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\npc\randomtask_npc.lua	attackspeed_v	npcattack	castspeed_v	npcattack
随机任务眩晕	主动战斗辅助	665		2	\spr\Ui\技能图标\icon_sk_bm_01.spr	\spr\skill\峨嵋\mag_em_13_施魔法.spr			0	0	0	0	0	440	0	0	0	0	6	22	-1	0	0	11	0	0	5		0	0	0	2	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\npc\randomtask_npc.lua	stun_p	npcstun		npcstun
随机任务后仰	内功系攻击	666		0	\spr\Ui\技能图标\icon_sk_bm_01.spr	\spr\skill\峨嵋\mag_em_13_施魔法.spr	\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	64	2	0	2	0	440	0	0	0	0	1	198	-1	1	1	11	0	0	5		0	0	0	2	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20	-2	0	100	0	0		0					0	0	0	0	1	\script\skill\npc\randomtask_npc.lua	physicsdamage_v	npcdohurt	fasthitrecover_v	npcdohurt
